gender;category;event;pool;total_results;ponderated best;best results
F;SEN;200SL;25;36; 2'29"88;2'27"20;2'28"10;2'29"10;2'30"20;2'30"90;2'31"10
F;M20;200SL;25;105; 2'21"20;2'18"70;2'19"90;2'21"00;2'21"10;2'21"30;2'22"70
F;M25;200SL;25;89; 2'27"94;2'24"40;2'25"20;2'27"80;2'28"40;2'29"00;2'29"30
F;M30;200SL;25;86; 2'33"00;2'30"40;2'31"30;2'32"70;2'32"70;2'33"90;2'34"40
F;M35;200SL;25;57; 2'38"58;2'31"50;2'33"20;2'33"70;2'38"20;2'42"70;2'45"10
F;M40;200SL;25;42; 2'52"48;2'31"10;2'33"60;2'52"30;2'54"80;3'00"60;3'01"10
F;M45;200SL;25;43; 2'40"76;2'30"70;2'32"30;2'32"80;2'33"70;2'52"00;2'53"00
F;M50;200SL;25;11; 2'51"34;2'26"70;2'27"90;2'54"90;2'55"10;2'59"20;2'59"60
F;OVER;200SL;25;1; 3'57"70;3'57"70
F;SEN;400SL;25;9; 5'22"60;4'58"50;5'02"00;5'20"30;5'23"80;5'31"90;5'35"00
F;M20;400SL;25;55; 4'59"14;4'51"80;4'54"50;4'55"80;4'57"50;5'02"00;5'05"90
F;M25;400SL;25;48; 5'20"62;5'04"50;5'20"20;5'20"20;5'20"40;5'20"90;5'21"40
F;M30;400SL;25;30; 5'27"04;4'55"10;5'06"50;5'21"50;5'23"40;5'35"20;5'48"60
F;M35;400SL;25;43; 5'47"26;5'14"80;5'38"90;5'47"20;5'47"30;5'50"80;5'52"10
F;M40;400SL;25;41; 5'50"96;5'26"10;5'32"70;5'42"20;5'46"90;6'02"50;6'10"50
F;M45;400SL;25;29; 5'42"60;5'20"20;5'20"30;5'26"30;5'41"10;5'55"80;6'09"50
F;M50;400SL;25;11; 6'38"46;6'17"60;6'24"90;6'26"20;6'33"00;6'38"20;7'10"00
F;OVER;400SL;25;1; 7'03"20;7'03"20
F;SEN;800SL;25;6;12'46"88;11'28"50;11'57"60;12'19"30;12'28"20;12'29"20;14'40"10
F;M20;800SL;25;20;10'39"86;10'13"10;10'20"80;10'35"70;10'36"40;10'45"80;11'00"60
F;M25;800SL;25;9;11'26"60;10'56"90;10'57"40;11'07"80;11'29"80;11'44"50;11'53"50
F;M30;800SL;25;12;11'53"56;11'29"80;11'47"40;11'48"40;11'48"80;11'57"10;12'06"10
F;M35;800SL;25;17;12'30"86;12'12"20;12'21"30;12'24"30;12'29"40;12'31"60;12'47"70
F;M40;800SL;25;12;13'23"68;12'53"00;13'09"50;13'09"90;13'10"70;13'38"10;13'50"20
F;M45;800SL;25;13;12'51"24;12'36"60;12'39"30;12'41"50;12'53"70;12'55"00;13'06"70
F;M50;800SL;25;7;13'35"32;12'38"50;12'59"50;13'19"50;13'39"60;13'58"80;13'59"20
F;OVER;800SL;25;1;17'08"60;17'08"60
F;SEN;50FA;25;71; 0'32"70;30"50;30"50;32"20;32"90;33"40;34"50
F;M20;50FA;25;178; 0'32"42;31"10;32"10;32"30;32"50;32"60;32"60
F;M25;50FA;25;118; 0'31"86;30"80;31"50;31"80;31"90;32"00;32"10
F;M30;50FA;25;126; 0'32"22;31"10;32"00;32"00;32"10;32"40;32"60
F;M35;50FA;25;90; 0'33"30;32"00;32"70;32"90;33"40;33"70;33"80
F;M40;50FA;25;49; 0'35"52;33"30;34"20;35"10;35"30;35"60;37"40
F;M45;50FA;25;28; 0'35"96;34"30;34"70;34"80;35"00;37"50;37"80
F;M50;50FA;25;13; 0'48"44;33"50;35"40;43"40;52"90;54"20;56"30
F;SEN;100FA;25;7; 1'26"74;1'13"90;1'21"50;1'24"50;1'27"60;1'28"00;1'32"10
F;M20;100FA;25;41; 1'13"06;1'06"80;1'10"90;1'11"40;1'13"50;1'14"40;1'15"10
F;M25;100FA;25;12; 1'17"76;1'14"10;1'14"60;1'15"50;1'15"70;1'18"40;1'24"60
F;M30;100FA;25;15; 1'23"68;1'16"70;1'20"20;1'21"50;1'21"90;1'23"50;1'31"30
F;M35;100FA;25;11; 1'30"90;1'15"60;1'15"70;1'28"50;1'33"10;1'38"00;1'39"20
F;M40;100FA;25;9; 1'34"12;1'17"30;1'20"30;1'29"30;1'35"20;1'36"20;1'49"60
F;M45;100FA;25;7; 1'36"12;1'19"90;1'21"50;1'28"80;1'39"70;1'42"60;1'48"00
F;M50;100FA;25;3; 1'40"36;1'37"90;1'41"60;1'41"60
F;SEN;50DO;25;119; 0'35"26;32"50;34"50;35"10;35"50;35"60;35"60
F;M20;50DO;25;220; 0'33"78;31"20;33"40;33"80;33"90;33"90;33"90
F;M25;50DO;25;165; 0'35"58;34"50;35"10;35"30;35"60;35"90;36"00
F;M30;50DO;25;156; 0'36"32;32"80;35"90;36"10;36"30;36"60;36"70
F;M35;50DO;25;115; 0'36"18;35"40;35"40;35"80;36"10;36"30;37"30
F;M40;50DO;25;76; 0'38"78;36"60;37"00;37"30;39"80;39"80;40"00
F;M45;50DO;25;72; 0'41"34;40"10;41"10;41"10;41"40;41"40;41"70
F;M50;50DO;25;31; 0'43"00;35"40;35"80;44"50;44"60;44"80;45"30
F;OVER;50DO;25;13; 1'00"92;57"10;59"70;1'00"50;1'00"80;1'01"80;1'01"80
F;SEN;100DO;25;26; 1'16"86;1'08"80;1'13"80;1'14"60;1'17"60;1'18"60;1'19"70
F;M20;100DO;25;76; 1'15"70;1'12"00;1'14"30;1'14"70;1'16"40;1'16"40;1'16"70
F;M25;100DO;25;39; 1'19"46;1'14"30;1'18"40;1'19"40;1'19"40;1'20"00;1'20"10
F;M30;100DO;25;35; 1'24"76;1'13"40;1'18"90;1'24"60;1'24"70;1'27"70;1'27"90
F;M35;100DO;25;29; 1'25"32;1'18"00;1'24"40;1'25"00;1'25"20;1'25"90;1'26"10
F;M40;100DO;25;20; 1'29"10;1'20"30;1'26"20;1'27"00;1'30"00;1'30"60;1'31"70
F;M45;100DO;25;21; 1'34"30;1'31"80;1'33"20;1'33"80;1'33"90;1'34"80;1'35"80
F;M50;100DO;25;10; 1'40"86;1'22"50;1'38"00;1'38"10;1'38"90;1'43"40;1'45"90
F;OVER;100DO;25;5; 2'07"50;1'56"40;2'07"00;2'10"20;2'10"90;2'13"00
F;SEN;200DO;25;2; 2'49"50;2'42"80;2'56"20
F;M20;200DO;25;11; 2'51"50;2'45"40;2'47"60;2'48"40;2'49"80;2'51"10;3'00"60
F;M25;200DO;25;7; 3'07"84;2'51"10;2'56"90;3'01"90;3'02"40;3'17"60;3'20"40
F;M30;200DO;25;8; 3'17"80;2'50"20;3'11"60;3'13"50;3'15"60;3'19"70;3'28"60
F;M35;200DO;25;4; 3'08"12;2'51"80;3'05"30;3'08"60;3'26"80
F;M40;200DO;25;6; 3'49"80;3'12"90;3'30"90;3'31"70;3'45"50;4'06"60;4'14"30
F;M45;200DO;25;2; 3'35"60;3'34"80;3'36"40
F;SEN;50RA;25;109; 0'38"22;37"80;38"00;38"10;38"20;38"30;38"50
F;M20;50RA;25;249; 0'36"48;34"40;34"70;35"00;36"30;37"40;39"00
F;M25;50RA;25;192; 0'38"34;37"30;37"40;37"90;38"60;38"70;39"10
F;M30;50RA;25;191; 0'38"74;37"10;37"40;38"50;38"70;39"20;39"90
F;M35;50RA;25;160; 0'39"72;38"60;39"40;39"50;39"60;39"70;40"40
F;M40;50RA;25;97; 0'42"84;40"20;42"20;42"40;42"90;43"10;43"60
F;M45;50RA;25;93; 0'39"12;38"10;38"60;39"00;39"00;39"20;39"80
F;M50;50RA;25;39; 0'47"04;38"80;46"10;46"70;47"10;47"50;47"80
F;OVER;50RA;25;13; 1'04"52;1'01"20;1'01"80;1'04"10;1'04"40;1'05"80;1'06"50
F;SEN;100RA;25;16; 1'38"48;1'30"60;1'32"00;1'38"40;1'39"30;1'41"30;1'41"40
F;M20;100RA;25;76; 1'27"28;1'18"60;1'22"50;1'27"20;1'28"30;1'29"20;1'29"20
F;M25;100RA;25;41; 1'25"10;1'22"10;1'22"50;1'25"60;1'25"80;1'25"80;1'25"80
F;M30;100RA;25;36; 1'34"78;1'25"70;1'33"80;1'34"10;1'34"10;1'34"20;1'37"70
F;M35;100RA;25;31; 1'36"10;1'24"50;1'34"90;1'35"20;1'36"00;1'36"30;1'38"10
F;M40;100RA;25;38; 1'32"66;1'26"80;1'31"80;1'32"40;1'32"90;1'33"00;1'33"20
F;M45;100RA;25;36; 1'35"76;1'27"10;1'35"10;1'35"70;1'35"90;1'36"00;1'36"10
F;M50;100RA;25;14; 1'47"62;1'39"50;1'41"70;1'42"30;1'42"50;1'53"80;1'57"80
F;OVER;100RA;25;3; 2'46"36;2'18"60;2'54"40;3'06"10
F;SEN;200RA;25;1; 3'35"30;3'35"30
F;M20;200RA;25;3; 3'36"16;3'07"60;3'30"80;4'10"10
F;M25;200RA;25;1; 3'40"20;3'40"20
F;M30;200RA;25;4; 3'47"15;3'02"30;3'24"40;4'16"50;4'25"40
F;M35;200RA;25;4; 3'32"02;3'11"00;3'20"30;3'44"90;3'51"90
F;M40;200RA;25;3; 4'03"43;3'39"30;4'14"20;4'16"80
F;M45;200RA;25;2; 3'38"40;3'23"70;3'53"10
F;OVER;200RA;25;1; 3'14"80;3'14"80
F;SEN;100MI;25;90; 1'17"74;1'14"20;1'15"70;1'17"90;1'18"00;1'18"50;1'18"60
F;M20;100MI;25;238; 1'15"20;1'12"80;1'13"80;1'13"90;1'15"90;1'16"10;1'16"30
F;M25;100MI;25;157; 1'14"44;00"00;1'13"10;1'13"40;1'13"90;1'15"80;1'16"00
F;M30;100MI;25;148; 1'15"74;00"00;1'13"60;1'14"90;1'15"70;1'16"40;1'18"10
F;M35;100MI;25;110; 1'15"32;1'14"00;1'14"40;1'14"40;1'14"70;1'15"50;1'17"60
F;M40;100MI;25;71; 1'22"70;1'21"00;1'21"50;1'22"10;1'23"00;1'23"30;1'23"60
F;M45;100MI;25;52; 1'19"72;1'16"00;1'16"20;1'17"50;1'18"00;1'23"20;1'23"70
F;M50;100MI;25;27; 1'32"24;1'20"30;1'30"30;1'30"30;1'32"80;1'33"10;1'34"70
F;OVER;100MI;25;4; 2'10"00;1'59"10;2'11"80;2'13"70;2'15"40
F;SEN;200MI;25;9; 2'56"36;2'52"30;2'53"50;2'55"00;2'57"00;2'57"70;2'58"60
F;M20;200MI;25;49; 2'44"22;2'38"10;2'39"20;2'41"10;2'42"70;2'48"70;2'49"40
F;M25;200MI;25;33; 2'48"90;2'47"20;2'47"20;2'47"80;2'48"70;2'48"90;2'51"90
F;M30;200MI;25;21; 2'52"62;2'45"80;2'46"40;2'46"90;2'56"50;2'56"50;2'56"80
F;M35;200MI;25;24; 2'53"94;2'43"80;2'45"30;2'46"70;2'49"90;2'54"70;3'13"10
F;M40;200MI;25;14; 3'08"04;3'06"00;3'06"70;3'07"40;3'07"60;3'08"60;3'09"90
F;M45;200MI;25;17; 3'19"12;2'46"80;2'53"70;3'19"80;3'25"70;3'28"10;3'28"30
F;M50;200MI;25;7; 3'17"04;2'48"70;2'48"90;3'16"30;3'22"70;3'24"80;3'32"50
F;SEN;50SL;50;64; 0'31"32;30"40;30"70;30"90;31"50;31"60;31"90
F;M20;50SL;50;119; 0'30"12;29"00;29"00;30"30;30"40;30"40;30"50
F;M25;50SL;50;97; 0'31"06;30"00;30"70;30"80;31"20;31"20;31"40
F;M30;50SL;50;87; 0'30"88;30"20;30"40;30"80;30"90;31"10;31"20
F;M35;50SL;50;60; 0'32"26;31"20;31"40;31"40;32"30;33"10;33"10
F;M40;50SL;50;50; 0'32"98;31"50;31"70;31"80;33"70;33"80;33"90
F;M45;50SL;50;43; 0'32"46;31"00;32"10;32"30;32"30;32"30;33"30
F;M50;50SL;50;17; 0'37"44;30"10;35"20;35"50;37"00;38"90;40"60
F;OVER;50SL;50;7; 0'47"34;36"70;41"10;41"20;47"90;52"60;53"90
F;SEN;100SL;50;17; 1'11"28;1'05"90;1'08"20;1'09"50;1'10"70;1'12"20;1'15"80
F;M20;100SL;50;22; 1'10"72;1'08"00;1'08"70;1'10"00;1'10"40;1'12"10;1'12"40
F;M25;100SL;50;18; 1'12"12;1'08"00;1'09"60;1'09"60;1'09"90;1'11"60;1'19"90
F;M30;100SL;50;19; 1'17"54;1'14"80;1'16"70;1'16"90;1'17"70;1'17"80;1'18"60
F;M35;100SL;50;14; 1'16"34;1'11"30;1'13"80;1'14"50;1'17"00;1'17"40;1'19"00
F;M40;100SL;50;11; 1'23"22;1'12"80;1'20"50;1'21"90;1'23"00;1'25"30;1'25"40
F;M45;100SL;50;7; 1'33"24;1'25"80;1'26"00;1'27"50;1'33"60;1'35"30;1'43"80
F;M50;100SL;50;1; 1'50"10;1'50"10
F;OVER;100SL;50;2; 1'53"65;1'35"20;2'12"10
F;M20;200SL;50;23; 2'26"18;2'18"10;2'21"60;2'25"50;2'26"30;2'27"70;2'29"80
F;M25;200SL;50;11; 2'38"84;2'31"80;2'34"90;2'36"10;2'36"40;2'42"70;2'44"10
F;M30;200SL;50;4; 2'41"97;2'32"10;2'32"70;2'48"90;2'54"20
F;M35;200SL;50;4; 3'03"60;2'51"70;2'52"00;2'53"60;3'37"10
F;M40;200SL;50;7; 3'19"64;2'58"90;3'02"30;3'09"80;3'20"90;3'27"90;3'37"30
F;M45;200SL;50;4; 3'09"65;2'37"40;3'15"30;3'21"50;3'24"40
F;M50;200SL;50;5; 3'29"40;3'09"20;3'18"90;3'25"40;3'28"70;4'04"80
F;SEN;400SL;50;8; 5'40"08;5'17"10;5'32"00;5'35"60;5'39"60;5'44"40;5'48"80
F;M20;400SL;50;19; 5'23"16;5'13"40;5'14"90;5'21"00;5'21"90;5'28"50;5'29"50
F;M25;400SL;50;13; 5'40"56;5'22"90;5'29"40;5'30"10;5'33"70;5'45"50;6'04"10
F;M30;400SL;50;8; 6'36"00;5'55"30;5'55"30;6'12"00;6'30"30;6'50"40;7'32"00
F;M35;400SL;50;13; 6'12"66;5'48"10;5'58"50;6'05"30;6'12"20;6'18"80;6'28"50
F;M40;400SL;50;10; 6'48"54;6'18"70;6'26"40;6'46"70;6'52"50;6'55"40;7'01"70
F;M45;400SL;50;12; 6'12"88;5'34"80;5'35"80;6'17"00;6'18"90;6'26"10;6'26"60
F;M50;400SL;50;5; 6'33"08;5'28"40;6'26"70;6'38"40;6'48"00;7'23"90
F;M20;800SL;50;12;11'20"06;10'21"30;10'35"10;11'10"30;11'34"30;11'38"90;11'41"70
F;M25;800SL;50;1;11'37"20;11'37"20
F;M30;800SL;50;3;13'36"16;12'11"50;12'25"90;16'11"10
F;M35;800SL;50;5;13'37"14;12'40"90;12'42"50;12'49"70;14'43"90;15'08"70
F;M40;800SL;50;2;14'21"05;13'26"30;15'15"80
F;M45;800SL;50;7;14'08"78;13'01"80;13'24"60;13'25"00;14'01"10;14'46"30;15'06"90
F;M50;800SL;50;6;14'44"06;13'31"80;13'58"00;14'03"10;14'14"30;14'32"10;16'52"80
F;SEN;50FA;50;14; 0'31"94;30"50;30"80;31"20;31"90;32"70;33"10
F;M20;50FA;50;30; 0'34"28;33"00;33"90;34"10;34"10;34"60;34"70
F;M25;50FA;50;14; 0'35"06;30"50;33"30;33"60;34"60;36"60;37"20
F;M30;50FA;50;18; 0'39"18;32"70;32"70;39"60;40"80;40"90;41"90
F;M35;50FA;50;6; 0'48"20;36"30;38"20;45"20;50"70;52"60;54"30
F;M40;50FA;50;6; 0'42"18;33"90;38"90;39"40;43"40;44"60;44"60
F;M45;50FA;50;2; 0'35"40;34"60;36"20
F;M50;50FA;50;2; 0'51"20;47"40;55"00
F;OVER;50FA;50;1; 1'05"30;1'05"30
F;SEN;100FA;50;2; 1'24"15;1'19"30;1'29"00
F;M20;100FA;50;5; 1'40"70;1'29"30;1'31"40;1'43"30;1'46"80;1'52"70
F;M25;100FA;50;2; 1'35"85;1'33"60;1'38"10
F;M30;100FA;50;4; 1'36"95;1'10"30;1'26"40;1'53"60;1'57"50
F;M35;100FA;50;2; 1'32"10;1'28"70;1'35"50
F;M40;100FA;50;1; 1'38"50;1'38"50
F;M45;100FA;50;2; 1'38"00;1'29"00;1'47"00
F;SEN;50DO;50;17; 0'36"66;35"60;35"80;36"10;36"60;37"30;37"50
F;M20;50DO;50;28; 0'37"54;35"70;36"10;37"40;37"50;37"70;39"00
F;M25;50DO;50;28; 0'38"08;35"70;35"70;37"70;38"60;38"70;39"70
F;M30;50DO;50;25; 0'41"14;36"00;38"80;41"10;41"50;42"10;42"20
F;M35;50DO;50;13; 0'41"10;39"00;39"50;41"20;41"40;41"50;41"90
F;M40;50DO;50;21; 0'43"48;37"50;41"10;42"40;43"70;44"90;45"30
F;M45;50DO;50;13; 0'46"36;43"10;44"30;45"40;46"10;46"80;49"20
F;M50;50DO;50;2; 0'55"20;44"50;1'05"90
F;OVER;50DO;50;7; 1'09"38;1'02"90;1'03"50;1'03"70;1'04"20;1'13"60;1'21"90
F;SEN;100DO;50;29; 1'21"66;1'11"80;1'16"30;1'21"20;1'23"20;1'23"60;1'24"00
F;M20;100DO;50;39; 1'18"96;1'12"20;1'13"30;1'19"60;1'20"10;1'20"60;1'21"20
F;M25;100DO;50;38; 1'27"72;1'23"20;1'23"40;1'27"60;1'29"10;1'29"10;1'29"40
F;M30;100DO;50;33; 1'23"26;1'14"80;1'14"80;1'21"50;1'21"70;1'29"00;1'29"30
F;M35;100DO;50;25; 1'27"18;1'20"00;1'24"70;1'26"60;1'27"60;1'28"10;1'28"90
F;M40;100DO;50;18; 1'26"96;1'21"90;1'22"30;1'23"10;1'29"10;1'29"70;1'30"60
F;M45;100DO;50;25; 1'34"80;1'31"90;1'33"90;1'33"90;1'35"00;1'35"50;1'35"70
F;M50;100DO;50;6; 1'42"28;1'19"60;1'45"30;2'10"60;2'15"90;2'19"60;00"00
F;OVER;100DO;50;4; 2'11"70;1'59"50;2'13"00;2'14"60;2'19"70
F;SEN;200DO;50;1; 2'50"70;2'50"70
F;M20;200DO;50;3; 3'07"83;2'48"60;2'57"10;3'37"80
F;M25;200DO;50;3; 3'24"16;3'16"70;3'26"20;3'29"60
F;M30;200DO;50;2; 3'25"70;3'13"20;3'38"20
F;M35;200DO;50;1; 3'18"40;3'18"40
F;M40;200DO;50;2; 3'28"85;3'18"10;3'39"60
F;M45;200DO;50;1; 3'42"50;3'42"50
F;SEN;50RA;50;9; 0'51"84;43"80;49"00;50"90;52"70;53"00;53"60
F;M20;50RA;50;34; 0'44"08;39"70;42"90;44"00;44"20;44"50;44"80
F;M25;50RA;50;17; 0'41"78;38"70;41"00;41"10;41"50;42"50;42"80
F;M30;50RA;50;7; 0'47"20;42"90;45"60;46"00;46"20;48"70;49"50
F;M35;50RA;50;9; 0'48"18;40"30;44"80;48"30;49"00;49"40;49"40
F;M40;50RA;50;11; 0'46"28;39"60;40"00;42"50;47"40;49"00;52"50
F;M45;50RA;50;8; 0'47"86;40"60;45"10;45"30;45"50;47"00;56"40
F;M50;50RA;50;3; 0'58"80;48"90;1'03"20;1'04"30
F;SEN;100RA;50;27; 1'30"64;1'16"90;1'27"70;1'29"60;1'30"30;1'31"90;1'33"70
F;M20;100RA;50;35; 1'27"52;1'19"50;1'20"60;1'24"20;1'30"40;1'31"00;1'31"40
F;M25;100RA;50;27; 1'33"12;1'29"00;1'29"90;1'30"50;1'33"30;1'35"90;1'36"00
F;M30;100RA;50;44; 1'33"42;1'28"40;1'29"10;1'31"00;1'33"80;1'36"00;1'37"20
F;M35;100RA;50;34; 1'36"78;1'26"40;1'33"50;1'36"10;1'37"90;1'38"10;1'38"30
F;M40;100RA;50;25; 1'39"58;1'26"20;1'35"60;1'36"10;1'41"40;1'41"90;1'42"90
F;M45;100RA;50;25; 1'33"34;1'29"30;1'29"60;1'31"40;1'32"00;1'36"50;1'37"20
F;M50;100RA;50;9; 2'00"26;1'31"10;1'45"80;1'55"20;2'01"50;2'06"40;2'12"40
F;OVER;100RA;50;3; 2'10"46;2'04"10;2'11"50;2'15"80
F;SEN;200MI;50;15; 2'49"26;2'40"30;2'42"70;2'47"30;2'49"70;2'51"50;2'55"10
F;M20;200MI;50;21; 2'57"04;2'50"90;2'53"80;2'54"80;2'58"10;2'58"70;2'59"80
F;M25;200MI;50;15; 3'06"26;2'53"30;3'00"90;3'03"30;3'04"80;3'08"80;3'13"50
F;M30;200MI;50;23; 3'06"52;2'52"10;3'02"20;3'03"30;3'04"20;3'11"10;3'11"80
F;M35;200MI;50;9; 3'09"30;2'59"70;3'00"00;3'05"10;3'10"10;3'15"60;3'15"70
F;M40;200MI;50;3; 3'39"93;3'18"30;3'37"70;4'03"80
F;M45;200MI;50;7; 3'40"00;2'57"10;3'24"30;3'24"50;3'40"30;3'54"60;3'56"30
F;M50;200MI;50;4; 4'15"87;3'27"60;3'40"40;4'55"30;5'00"20
F;OVER;200MI;50;1; 4'07"10;4'07"10
F;M25;400MI;50;1; 7'03"90;7'03"90
F;M30;400MI;50;2; 7'25"90;6'58"70;7'53"10
F;M50;400MI;50;1; 8'21"60;8'21"60
